ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12624344,JF152079,02/22/2022 12:56:00 AM,050XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,224,2,3,37,15,1175818,1871281,2022,01/03/2023 15:40,41.80216132,-87.63072813,"(41.802161319, -87.630728134)"
12604913,JF128134,01/29/2022 06:11:00 PM,025XX S TRUMBULL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1024,10,22,30,08B,1153770,1887013,2022,01/03/2023 15:40,41.84579809,-87.71116988,"(41.845798087, -87.711169879)"
12591067,JF111243,01/12/2022 18:15,032XX N DAMEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1921,19,32,5,6,1162437,1921706,2022,01/03/2023 15:40,41.94082176,-87.67839079,"(41.940821758, -87.678390792)"
12582874,JF100385,01/01/2022 7:56,076XX S STEWART AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,621,6,17,69,08A,1174949,1854311,2022,01/03/2023 15:40,41.75561323,-87.63442092,"(41.755613227, -87.634420924)"
12609959,JF134420,02/03/2022 21:00,024XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1024,10,22,30,14,1153089,1887573,2022,01/03/2023 15:40,41.84734831,-87.71365428,"(41.847348305, -87.713654279)"
12601613,JF123271,01/24/2022 08:40:00 PM,005XX W MADISON ST,810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,121,1,42,28,6,1172573,1900294,2022,01/03/2023 15:40,41.8818476,-87.64177207,"(41.881847601, -87.641772074)"
12617062,JF143233,02/13/2022 01:14:00 PM,068XX S RIDGELAND AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,332,3,5,43,08A,1189044,1860038,2022,01/03/2023 15:40,41.77100278,-87.58258366,"(41.771002776, -87.582583655)"
12585122,JF104009,01/05/2022 11:23,037XX S CALUMET AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,212,2,3,35,08A,1179205,1880321,2022,01/03/2023 15:40,41.82689118,-87.61803075,"(41.826891184, -87.618030746)"
12621428,JF148598,02/18/2022 02:02:00 PM,0000X E ROOSEVELT RD,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,FALSE,FALSE,123,1,4,32,04A,1176576,1895067,2022,01/03/2023 15:40,41.86741494,-87.62723119,"(41.867414944, -87.627231186)"
12604005,JF337160,01/28/2022 06:25:00 PM,132XX S LANGLEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CHA APARTMENT,FALSE,FALSE,533,5,9,54,04A,1183258,1817664,2022,01/03/2023 15:40,41.65485993,-87.60510644,"(41.654859929, -87.605106436)"
12630672,JF160107,02/28/2022 06:00:00 PM,015XX W 78TH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,612,6,17,71,6,1167306,1853003,2022,01/03/2023 15:40,41.75219087,-87.66246803,"(41.752190867, -87.662468031)"
12624970,JF150181,02/20/2022 01:00:00 AM,069XX S HONORE ST,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,FALSE,TRUE,735,7,17,67,04B,1165217,1858637,2022,01/03/2023 15:40,41.76769579,-87.66996411,"(41.767695791, -87.669964109)"
12605816,JF129330,01/31/2022 02:00:00 AM,049XX W NEWPORT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1634,16,31,15,14,1142877,1922485,2022,01/03/2023 15:40,41.94334699,-87.75026206,"(41.943346987, -87.75026206)"
12620933,JF147953,02/17/2022 08:00:00 PM,013XX N LARAMIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2533,25,37,25,08B,1141456,1908432,2022,01/03/2023 15:40,41.90481049,-87.75583289,"(41.904810485, -87.755832889)"
12622432,JF149854,02/19/2022 06:30:00 PM,015XX E MARQUETTE RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,321,3,5,42,08B,1187527,1861540,2022,01/03/2023 15:40,41.77516059,-87.58809663,"(41.775160594, -87.588096627)"
12613002,JF138307,02/08/2022 19:56,009XX N HUDSON AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,1823,18,27,8,18,1172996,1906871,2022,01/03/2023 15:40,41.89988592,-87.6400237,"(41.899885916, -87.640023702)"
12603386,JF126247,01/22/2022 10:00:00 PM,033XX W CRYSTAL ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1422,14,26,23,5,1153814,1908120,2022,01/03/2023 15:40,41.90371706,-87.71044626,"(41.903717058, -87.710446263)"
12598012,JF119666,01/19/2022 05:00:00 PM,060XX N FRANCISCO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2413,24,50,2,14,1155920,1939978,2022,01/03/2023 15:40,41.99109532,-87.70184823,"(41.991095315, -87.701848227)"
12599164,JF121086,01/21/2022 08:00:00 PM,015XX W HUBBARD ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1215,12,1,24,6,1165761,1903171,2022,01/03/2023 15:40,41.88989022,-87.66670342,"(41.889890217, -87.666703424)"
12628041,JF156790,02/15/2022 09:00:00 AM,067XX S BLACKSTONE AVE,810,THEFT,OVER $500,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,FALSE,FALSE,332,3,5,43,6,1187356,1860781,2022,01/03/2023 15:40,41.7730819,-87.58874757,"(41.773081899, -87.588747571)"
12581940,JF100212,01/01/2022 4:15,020XX W GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,715,7,15,67,08B,1163502,1868039,2022,01/03/2023 15:40,41.79353225,-87.67598692,"(41.79353225, -87.675986921)"
12590950,JF111046,01/12/2022 21:00,088XX S THROOP ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,2222,22,21,71,3,1169205,1846260,2022,01/03/2023 15:40,41.73364629,-87.65570361,"(41.733646292, -87.655703607)"
12585573,JF104612,01/03/2022 8:45,018XX W 47TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,FALSE,FALSE,931,9,15,61,11,1164916,1873523,2022,01/03/2023 15:40,41.80855122,-87.67064685,"(41.808551217, -87.670646848)"
12629872,JF158910,02/28/2022 02:45:00 PM,008XX S STATE ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,123,1,4,32,6,1176487,1896508,2022,01/03/2023 15:40,41.87137115,-87.62751442,"(41.871371147, -87.627514417)"
12627314,JF152799,02/22/2022 04:24:00 PM,025XX N CLARK ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,MEDICAL / DENTAL OFFICE,FALSE,FALSE,1935,19,43,7,26,1172209,1917535,2022,01/03/2023 15:40,41.92916588,-87.64259888,"(41.929165877, -87.642598884)"
12585027,JF103959,01/04/2022 12:45,051XX S LAKE PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,14,1187537,1871358,2022,01/03/2023 15:40,41.8021017,-87.58774785,"(41.802101704, -87.587747851)"
12591736,JF112008,01/13/2022 08:00:00 PM,023XX E 79TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,TRUE,414,4,7,46,04A,1192985,1853040,2022,01/03/2023 15:40,41.75170441,-87.56836578,"(41.751704412, -87.568365778)"
12607133,JF131114,01/31/2022 11:00:00 AM,083XX S SANGAMON ST,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,613,6,17,71,6,1171417,1849522,2022,05/01/2023 15:41,41.74254959,-87.64750471,"(41.742549591, -87.647504705)"
12597762,JF119301,01/20/2022 09:25:00 PM,050XX N KILDARE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,1712,17,39,14,15,1146802,1933245,2022,01/03/2023 15:40,41.97279911,-87.73555966,"(41.972799106, -87.735559657)"
12623828,JF151447,02/21/2022 01:30:00 PM,078XX S EMERALD AVE,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,621,6,17,71,6,1172659,1852950,2022,01/03/2023 15:40,41.75192922,-87.64285322,"(41.751929215, -87.64285322)"
12629228,JF158156,02/27/2022 10:45:00 PM,062XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,311,3,20,40,08A,1178263,1863570,2022,01/03/2023 15:40,41.7809464,-87.62199537,"(41.780946398, -87.621995369)"
12594298,JF115120,01/16/2022 09:23:00 PM,026XX N KILDARE AVE,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,FALSE,2524,25,31,20,08B,1147265,1917356,2022,01/03/2023 15:40,41.92918952,-87.7342655,"(41.929189519, -87.734265496)"
12626507,JF154756,02/24/2022 12:20:00 PM,025XX S MILLARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1013,10,22,30,14,1152441,1886984,2022,01/03/2023 15:40,41.84574482,-87.716048,"(41.845744824, -87.716047996)"
12601878,JF124327,01/25/2022 06:00:00 PM,006XX W HOBBIE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1822,18,27,8,7,1171535,1907316,2022,01/03/2023 15:40,41.9011393,-87.64537683,"(41.901139295, -87.645376826)"
12614594,JF140157,02/10/2022 13:00,007XX S INDEPENDENCE BLVD,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1133,11,24,27,6,1151370,1896629,2022,01/03/2023 15:40,41.8722329,-87.71972553,"(41.872232902, -87.719725534)"
12586603,JF105740,01/07/2022 10:21,021XX W CONCORD PL,870,THEFT,POCKET-PICKING,SIDEWALK,FALSE,FALSE,1434,14,2,24,6,1161879,1910919,2022,01/03/2023 15:40,41.91123321,-87.68074338,"(41.911233205, -87.680743377)"
12618363,JF144853,02/15/2022 06:45:00 AM,084XX S MARQUETTE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,423,4,7,46,6,1195629,1849551,2022,01/03/2023 15:40,41.74206541,-87.55879204,"(41.742065406, -87.558792039)"
12583143,JF101482,01/02/2022 17:17,075XX S RACINE AVE,031A,ROBBERY,ARMED - HANDGUN,TAVERN / LIQUOR STORE,FALSE,FALSE,612,6,17,71,3,1169629,1854690,2022,01/03/2023 15:40,41.7567702,-87.65390643,"(41.756770198, -87.653906431)"
12600204,JF122180,01/23/2022 10:40:00 PM,013XX S LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1011,10,24,29,08B,1151922,1893480,2022,01/03/2023 15:40,41.86358084,-87.71778179,"(41.863580844, -87.717781792)"
12626227,JF154506,02/23/2022 10:00:00 PM,023XX W SUNNYSIDE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,PARK PROPERTY,FALSE,FALSE,1911,19,47,4,14,1159799,1929822,2022,01/03/2023 15:40,41.96314742,-87.68786174,"(41.963147421, -87.687861744)"
12624850,JF152774,02/22/2022 05:00:00 PM,075XX S JEFFERY BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,414,4,8,43,08B,1190847,1855361,2022,01/03/2023 15:40,41.75812533,-87.57612555,"(41.758125331, -87.576125553)"
12606434,JF129363,01/29/2022 10:00:00 PM,039XX W DIVERSEY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2523,25,30,21,6,1149480,1918324,2022,01/03/2023 15:40,41.93180304,-87.72610078,"(41.931803039, -87.726100784)"
12613567,JF138961,02/09/2022 13:40,013XX W 95TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2213,22,21,73,08A,1169194,1841762,2022,01/03/2023 15:40,41.72130336,-87.6558736,"(41.721303358, -87.655873595)"
12603236,JF126122,01/27/2022 05:45:00 PM,066XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,321,3,20,42,08A,1182701,1861260,2022,01/03/2023 15:40,41.77450565,-87.60579659,"(41.774505646, -87.605796586)"
12592043,JF112417,01/13/2022 06:30:00 AM,032XX W DOUGLAS BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1022,10,24,29,6,1154830,1893104,2022,01/03/2023 15:40,41.86249135,-87.70711672,"(41.862491347, -87.707116723)"
12612088,JF137074,02/07/2022 18:40,0000X W 110TH PL,320,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE,FALSE,FALSE,513,5,34,49,3,1177930,1831694,2022,01/03/2023 15:40,41.69348227,-87.62417916,"(41.693482273, -87.624179159)"
12601343,JF123428,01/25/2022 09:45:00 AM,026XX S CALUMET AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,133,1,4,35,6,1178925,1887020,2022,01/03/2023 15:40,41.84528012,-87.61885358,"(41.845280123, -87.618853575)"
12619819,JF145691,02/15/2022 08:33:00 PM,056XX S LOWE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,711,7,20,68,08B,1172928,1867428,2022,01/03/2023 15:40,41.79165262,-87.64144064,"(41.791652618, -87.641440638)"
12586745,JF106057,01/02/2022 21:00,018XX S MILLARD AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1014,10,24,29,6,1152336,1890656,2022,01/03/2023 15:40,41.8558233,-87.71633651,"(41.855823304, -87.716336514)"
12591215,JF111329,01/12/2022 2:00,050XX W ADAMS ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1533,15,28,25,5,1142729,1898859,2022,01/03/2023 15:40,41.87851743,-87.75139521,"(41.878517427, -87.751395214)"
12622852,JF149241,02/19/2022 06:40:00 AM,008XX E 79TH ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,624,6,8,69,5,1183089,1852804,2022,01/03/2023 15:40,41.75129252,-87.60463685,"(41.751292524, -87.604636854)"
12593258,JF113115,01/14/2022 08:06:00 PM,048XX N AUSTIN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,1622,16,38,15,04A,1135407,1931372,2022,01/03/2023 15:40,41.96786996,-87.77750668,"(41.967869957, -87.777506684)"
12594001,JF114871,01/16/2022 04:30:00 PM,040XX N CLARK ST,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1912,19,47,6,6,1166702,1926863,2022,01/03/2023 15:40,41.95488231,-87.66256709,"(41.95488231, -87.662567089)"
12582644,JF100960,01/02/2022 1:30,001XX W HURON ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,TRUE,FALSE,1832,18,42,8,26,1175159,1905043,2022,01/03/2023 15:40,41.89482155,-87.63213393,"(41.894821547, -87.632133928)"
12613037,JF138181,02/05/2022 14:20,113XX S PARNELL AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2233,22,34,49,5,1174666,1829638,2022,01/03/2023 15:40,41.68791342,-87.63619027,"(41.687913415, -87.636190269)"
12595938,JF117206,01/18/2022 07:30:00 PM,013XX W RANDOLPH SD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1224,12,27,28,6,1167730,1901073,2022,01/03/2023 15:40,41.88409095,-87.65953292,"(41.884090949, -87.659532917)"
12595550,JF116661,01/18/2022 01:30:00 PM,002XX W 106TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,TRUE,512,5,34,49,04A,1176498,1834316,2022,01/03/2023 15:40,41.70070966,-87.62934354,"(41.700709657, -87.629343542)"
12587272,JF106647,01/08/2022 6:27,061XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,313,3,20,42,08B,1182620,1864479,2022,01/03/2023 15:40,41.78334076,-87.60599371,"(41.783340761, -87.605993706)"
12630474,JF159407,03/01/2022 7:30,061XX N SEELEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2413,24,40,2,08B,1161547,1940765,2022,01/03/2023 15:40,41.99313915,-87.68112863,"(41.993139146, -87.681128634)"
12591837,JF112162,01/14/2022 01:18:00 AM,071XX S INDIANA AVE,810,THEFT,OVER $500,GAS STATION,FALSE,FALSE,323,3,6,69,6,1178836,1857821,2022,01/03/2023 15:40,41.76515752,-87.62006946,"(41.765157518, -87.620069455)"
12607717,JF131701,02/01/2022 15:16,044XX N SHERIDAN RD,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1914,19,46,3,6,1168805,1929640,2022,01/03/2023 15:40,41.96245707,-87.6547553,"(41.962457068, -87.654755303)"
12621753,JF149054,02/18/2022 10:20:00 PM,074XX N SEELEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2424,24,49,1,7,1161339,1949186,2022,01/03/2023 15:40,42.01625095,-87.68165796,"(42.016250952, -87.681657961)"
12627836,JF156398,02/26/2022 04:49:00 AM,031XX E 100TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,431,4,10,51,15,1198789,1839181,2022,01/03/2023 15:40,41.71353066,-87.54756096,"(41.713530663, -87.547560956)"
12620483,JF147305,02/14/2022 07:45:00 AM,099XX S PEORIA ST,650,BURGLARY,HOME INVASION,RESIDENCE,FALSE,FALSE,2232,22,34,73,5,1172065,1839007,2022,01/03/2023 15:40,41.71368076,-87.64543832,"(41.713680758, -87.64543832)"
12607169,JF130889,01/28/2022 09:44:00 PM,030XX S KILBOURN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1031,10,22,30,6,1146882,1884046,2022,01/03/2023 15:40,41.83779039,-87.73652417,"(41.837790389, -87.736524168)"
12589009,JF108583,01/04/2022 23:00,043XX W 18TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,1012,10,24,29,11,1147660,1891022,2022,01/03/2023 15:40,41.85691858,-87.7334905,"(41.856918576, -87.7334905)"
12609677,JF133936,02/03/2022 20:00,047XX S WOLCOTT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,931,9,15,61,08B,1164485,1873232,2022,01/03/2023 15:40,41.80776179,-87.67223587,"(41.807761788, -87.672235873)"
12629887,JF159136,02/22/2022 12:00:00 AM,044XX N LAWNDALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1723,17,35,14,11,1150918,1929442,2022,01/03/2023 15:40,41.96228361,-87.7205242,"(41.962283613, -87.720524203)"
12603153,JF126125,01/26/2022 09:30:00 AM,044XX S ST LOUIS AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,821,8,14,58,6,1153813,1875072,2022,01/03/2023 15:40,41.8130296,-87.71132936,"(41.813029599, -87.711329362)"
12587944,JF107531,01/08/2022 10:30,052XX N BROADWAY,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2023,20,48,77,6,1167370,1934861,2022,01/03/2023 15:40,41.97681473,-87.65988032,"(41.976814727, -87.659880317)"
12609079,JF133275,02/03/2022 15:00,033XX W BRYN MAWR AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1711,17,39,13,6,1153199,1937019,2022,01/03/2023 15:40,41.98303028,-87.71193577,"(41.983030283, -87.711935773)"
12603907,JF127035,01/28/2022 04:06:00 PM,018XX N WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BRIDGE,TRUE,FALSE,1434,14,32,22,14,1164064,1912197,2022,01/03/2023 15:40,41.91469422,-87.67268027,"(41.914694223, -87.672680269)"
12599364,JF121201,01/18/2022 04:20:00 PM,004XX E LOWER WACKER DR,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,114,1,42,32,08A,1179263,1902486,2022,01/03/2023 15:40,41.887712,-87.61713965,"(41.887711996, -87.617139647)"
12622445,JF149926,02/19/2022 08:30:00 PM,002XX S LAVERGNE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1533,15,28,25,08B,1143292,1898708,2022,01/03/2023 15:40,41.87809257,-87.74933174,"(41.878092571, -87.749331743)"
12591420,JF108944,01/04/2022 14:00,036XX S RHODES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,212,2,4,35,11,1180179,1881011,2022,01/03/2023 15:40,41.82876229,-87.61443616,"(41.828762287, -87.614436164)"
12620983,JF147541,02/17/2022 03:13:00 PM,074XX S CHAMPLAIN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,FALSE,323,3,6,69,04A,1181855,1855735,2022,01/03/2023 15:40,41.75936409,-87.60906839,"(41.75936409, -87.609068394)"
12607316,JF131295,02/01/2022 19:25,065XX S LOWE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,723,7,20,68,08B,1173163,1861518,2022,01/03/2023 15:40,41.77542973,-87.64075349,"(41.775429728, -87.640753492)"
12619881,JF146700,02/16/2022 05:22:00 PM,056XX W DAKIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1633,16,38,15,08A,1138002,1925687,2022,01/03/2023 15:40,41.95222319,-87.76810281,"(41.952223191, -87.768102814)"
12612357,JF137530,02/01/2022 2:45,0000X W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,1832,18,2,8,14,1175592,1905711,2022,01/03/2023 15:40,41.89664485,-87.63052356,"(41.896644852, -87.630523558)"
12610228,JF134797,02/05/2022 15:17,0000X W 95TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,OTHER (SPECIFY),FALSE,FALSE,511,5,21,49,14,1177703,1841947,2022,01/03/2023 15:40,41.72162305,-87.62470134,"(41.721623049, -87.624701342)"
12586018,JF104499,01/05/2022 21:10,086XX S SAGINAW AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,423,4,7,46,6,1195325,1848191,2022,01/03/2023 15:40,41.73834096,-87.55995065,"(41.738340957, -87.559950648)"
12631029,JF160463,03/02/2022 1:36,021XX N MOBILE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,2512,25,36,19,15,1134066,1913500,2022,01/03/2023 15:40,41.91885102,-87.78285953,"(41.918851017, -87.782859532)"
12616405,JF142521,02/12/2022 16:30,012XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1433,14,1,24,6,1165387,1908414,2022,01/03/2023 15:40,41.90428535,-87.66792758,"(41.904285353, -87.667927579)"
12606162,JF129742,01/31/2022 01:39:00 PM,022XX W 50TH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,931,9,15,63,6,1162226,1871477,2022,01/03/2023 15:40,41.80299324,-87.68057019,"(41.802993236, -87.680570193)"
12595272,JF116372,01/18/2022 07:00:00 AM,070XX N RAVENSWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2424,24,49,1,14,1163076,1946749,2022,01/03/2023 15:40,42.00952731,-87.67533526,"(42.009527308, -87.675335255)"
12614872,JF140482,02/10/2022 16:16,058XX W MADISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1513,15,29,25,15,1137601,1899423,2022,01/03/2023 15:40,41.88015899,-87.77021086,"(41.880158988, -87.770210855)"
12591901,JF112226,01/14/2022 04:27:00 AM,074XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,732,7,6,68,08B,1172587,1855591,2022,01/03/2023 15:40,41.75917804,-87.64303941,"(41.759178037, -87.643039413)"
12588522,JF108187,01/07/2022 22:00,007XX W GORDON TER,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1915,19,46,3,6,1170590,1927984,2022,01/03/2023 15:40,41.95787398,-87.64824128,"(41.957873975, -87.648241284)"
12597287,JF118705,01/20/2022 11:27:00 AM,057XX S MARSHFIELD AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,715,7,16,67,08A,1166323,1866615,2022,01/03/2023 15:40,41.78956496,-87.66568308,"(41.789564963, -87.665683076)"
12589661,JF109578,01/11/2022 13:30,019XX S RIDGEWAY AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1014,10,24,29,08A,1151678,1890117,2022,01/03/2023 15:40,41.85435717,-87.71876587,"(41.854357173, -87.718765874)"
12593061,JF113724,01/14/2022 11:00:00 AM,021XX N NATCHEZ AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2512,25,29,19,7,1132740,1913353,2022,01/03/2023 15:40,41.91847088,-87.78773492,"(41.918470883, -87.787734919)"
12606668,JF128315,01/29/2022 11:10:00 PM,016XX N SPAULDING AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1422,14,26,23,08B,1153891,1910739,2022,01/03/2023 15:40,41.9109023,-87.71009352,"(41.910902295, -87.710093524)"
12586117,JF105265,01/06/2022 17:55,023XX W 95TH ST,560,ASSAULT,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,2213,22,19,72,08A,1162539,1841588,2022,01/03/2023 15:40,41.720967,-87.6802545,"(41.720967, -87.680254496)"
12628887,JF157849,02/27/2022 04:05:00 PM,051XX W DIVISION ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1531,15,37,25,6,1142062,1907511,2022,01/03/2023 15:40,41.90227194,-87.7536297,"(41.90227194, -87.753629703)"
12621195,JF148180,02/18/2022 06:40:00 AM,082XX S DREXEL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,TRUE,TRUE,631,6,8,44,04A,1183667,1850616,2022,01/03/2023 15:40,41.74527497,-87.60258689,"(41.745274969, -87.602586885)"
12616782,JF142869,02/13/2022 01:30:00 AM,014XX W 18TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESTAURANT,FALSE,FALSE,1233,12,25,31,11,1166835,1891502,2022,01/03/2023 15:40,41.85784658,-87.66309386,"(41.857846576, -87.663093864)"
12589908,JF109640,01/06/2022 11:36,053XX S PRINCETON AVE,810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,935,9,3,37,6,1175195,1869460,2022,01/03/2023 15:40,41.79717827,-87.63306732,"(41.797178266, -87.633067324)"
12604319,JF127475,01/29/2022 02:44:00 AM,075XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,621,6,6,68,08B,1172609,1854806,2022,01/03/2023 15:40,41.75702342,-87.64298187,"(41.757023415, -87.642981871)"
